,id,projectId,reportId,testSuiteName,testCaseName,executionTimestamp,verdict,testEnvironments,attributes,constants,arguments,parameters,recordings,parameterSet,lastReview,artifacts,executionTime,releases,testSteps.setup,testSteps.execution,testSteps.teardown
0,8127568,7,172248,SanityCheckTesting,TC_Smoke,2023-07-07T20:39:11+02:00,PASSED,"[{'key': 'TBC', 'value': 'Diagnose.tbc'}, {'key': 'TCF', 'value': 'diagnoseconfiguration.tcf'}]","[{'key': 'isTestCase', 'value': ['True'], 'values': ['True']}, {'key': 'isStimulationPackage', 'value': ['False'], 'values': ['False']}, {'key': 'isAnalysisPackage', 'value': ['False'], 'values': ['False']}]","[{'key': 'TBC_TOOL_E_SYS', 'value': '23.4.2 (local)', 'values': ['23.4.2 (local)']}, {'key': 'TBC_TOOL_EDIABAS', 'value': '7.5.4 (local)', 'values': ['7.5.4 (local)']}, {'key': 'TBC_TOOL_SERIAL', 'value': '2022.4.0 (local)', 'values': ['2022.4.0 (local)']}, {'key': 'TCF_HOSTNAME', 'value': 'FMUC1039639', 'values': ['FMUC1039639']}, {'key': 'TCF_SGBD_ZGW', 'value': 'IPB_APP2', 'values': ['IPB_APP2']}, {'key': 'TCF_SGBD_VERSION_ZGW', 'value': '0.014', 'values': ['0.014']}, {'key': 'TCF_SGBD_app_dummy', 'value': 'IPB_APP1', 'values': ['IPB_APP1']}, {'key': 'TCF_SGBD_VERSION_app_dummy', 'value': '0.008', 'values': ['0.008']}, {'key': 'FA', 'value': ""'C:\\Data\\FA\\NA05.xml'"", 'values': [""'C:\\Data\\FA\\NA05.xml'""]}, {'key': 'GenerateTal', 'value': 'False', 'values': ['False']}, {'key': 'PDX', 'value': ""'C:\\PDX\\IPB__01__NA05.pdx'"", 'values': [""'C:\\PDX\\IPB__01__NA05.pdx'""]}, {'key': 'SanityType', 'value': ""'PR'"", 'values': [""'PR'""]}, {'key': 'TT_PLAYBOOK_SECTION', 'value': ""'EXECUTION'"", 'values': [""'EXECUTION'""]}, {'key': 'TT_TASK_ID', 'value': '268176', 'values': ['268176']}, {'key': 'URL', 'value': ""'tcp://169.254.254.0:13400'"", 'values': [""'tcp://169.254.254.0:13400'""]}, {'key': 'pdxPath', 'value': ""'ipbasis-build-artifacts-local/check/pull/15912/20230706T184301/artifacts.zip'"", 'values': [""'ipbasis-build-artifacts-local/check/pull/15912/20230706T184301/artifacts.zip'""]}, {'key': 'prNumber', 'value': ""'15912'"", 'values': [""'15912'""]}, {'key': 'project_name', 'value': ""'NA05_IPB__01__NA05'"", 'values': [""'NA05_IPB__01__NA05'""]}, {'key': 'vehicle_info', 'value': ""'NA05'"", 'values': [""'NA05'""]}, {'key': 'SWKVersion', 'value': 'SWK_20191213', 'values': ['SWK_20191213']}]",[],[],[],,,"[{'id': 24939535, 'filename': '2023-07-07_203939.zip', 'relPath': '', 'uploadDate': '2023-07-07T20:39:45.944+02:00', 'downloadUrl': 'https://tg1.tg-prod.bmwgroup.net/api/archive/download?hash=65B2FE3ADDCFFF6621D1FA662BE2570B&archiveConfigId=473&filename=2023-07-07_203939.zip', 'fileSize': 15806856, 'fileHash': '65B2FE3ADDCFFF6621D1FA662BE2570B'}, {'id': 24939531, 'filename': 'SanityCheckTesting.trf', 'relPath': '', 'uploadDate': '2023-07-07T20:39:45.424+02:00', 'downloadUrl': 'https://tg1.tg-prod.bmwgroup.net/api/archive/download?hash=B7561BDD039A5364E23818C90A2D07C4&archiveConfigId=473&filename=SanityCheckTesting.trf', 'fileSize': 962560, 'fileHash': 'B7561BDD039A5364E23818C90A2D07C4'}]",13,[],"[{'name': 'Precondition', 'verdict': 'NONE', 'expectedResult': '', 'dType': 'TestStep'}]","[{'name': 'Action', 'verdict': 'PASSED', 'expectedResult': '', 'dType': 'TestStep'}]","[{'name': 'Postcondition', 'verdict': 'NONE', 'expectedResult': '', 'dType': 'TestStep'}]"
1,8127569,7,172248,SanityCheckTesting,UT_CopyReport,2023-07-07T20:39:24+02:00,PASSED,"[{'key': 'TBC', 'value': 'Diagnose.tbc'}, {'key': 'TCF', 'value': 'diagnoseconfiguration.tcf'}]","[{'key': 'isTestCase', 'value': ['False'], 'values': ['False']}, {'key': 'isStimulationPackage', 'value': ['False'], 'values': ['False']}, {'key': 'isAnalysisPackage', 'value': ['False'], 'values': ['False']}]","[{'key': 'TBC_TOOL_E_SYS', 'value': '23.4.2 (local)', 'values': ['23.4.2 (local)']}, {'key': 'TBC_TOOL_EDIABAS', 'value': '7.5.4 (local)', 'values': ['7.5.4 (local)']}, {'key': 'TBC_TOOL_SERIAL', 'value': '2022.4.0 (local)', 'values': ['2022.4.0 (local)']}, {'key': 'TCF_HOSTNAME', 'value': 'FMUC1039639', 'values': ['FMUC1039639']}, {'key': 'TCF_SGBD_ZGW', 'value': 'IPB_APP2', 'values': ['IPB_APP2']}, {'key': 'TCF_SGBD_VERSION_ZGW', 'value': '0.014', 'values': ['0.014']}, {'key': 'TCF_SGBD_app_dummy', 'value': 'IPB_APP1', 'values': ['IPB_APP1']}, {'key': 'TCF_SGBD_VERSION_app_dummy', 'value': '0.008', 'values': ['0.008']}, {'key': 'FA', 'value': ""'C:\\Data\\FA\\NA05.xml'"", 'values': [""'C:\\Data\\FA\\NA05.xml'""]}, {'key': 'GenerateTal', 'value': 'False', 'values': ['False']}, {'key': 'PDX', 'value': ""'C:\\PDX\\IPB__01__NA05.pdx'"", 'values': [""'C:\\PDX\\IPB__01__NA05.pdx'""]}, {'key': 'SanityType', 'value': ""'PR'"", 'values': [""'PR'""]}, {'key': 'TT_PLAYBOOK_SECTION', 'value': ""'EXECUTION'"", 'values': [""'EXECUTION'""]}, {'key': 'TT_TASK_ID', 'value': '268176', 'values': ['268176']}, {'key': 'URL', 'value': ""'tcp://169.254.254.0:13400'"", 'values': [""'tcp://169.254.254.0:13400'""]}, {'key': 'pdxPath', 'value': ""'ipbasis-build-artifacts-local/check/pull/15912/20230706T184301/artifacts.zip'"", 'values': [""'ipbasis-build-artifacts-local/check/pull/15912/20230706T184301/artifacts.zip'""]}, {'key': 'prNumber', 'value': ""'15912'"", 'values': [""'15912'""]}, {'key': 'project_name', 'value': ""'NA05_IPB__01__NA05'"", 'values': [""'NA05_IPB__01__NA05'""]}, {'key': 'vehicle_info', 'value': ""'NA05'"", 'values': [""'NA05'""]}, {'key': 'SWKVersion', 'value': 'SWK_20191213', 'values': ['SWK_20191213']}]",[],[],[],,,"[{'id': 24939536, 'filename': '2023-07-07_203939.zip', 'relPath': '', 'uploadDate': '2023-07-07T20:39:45.98+02:00', 'downloadUrl': 'https://tg1.tg-prod.bmwgroup.net/api/archive/download?hash=65B2FE3ADDCFFF6621D1FA662BE2570B&archiveConfigId=473&filename=2023-07-07_203939.zip', 'fileSize': 15806856, 'fileHash': '65B2FE3ADDCFFF6621D1FA662BE2570B'}, {'id': 24939532, 'filename': 'SanityCheckTesting.trf', 'relPath': '', 'uploadDate': '2023-07-07T20:39:45.465+02:00', 'downloadUrl': 'https://tg1.tg-prod.bmwgroup.net/api/archive/download?hash=B7561BDD039A5364E23818C90A2D07C4&archiveConfigId=473&filename=SanityCheckTesting.trf', 'fileSize': 962560, 'fileHash': 'B7561BDD039A5364E23818C90A2D07C4'}]",0,[],[],[],[]
2,8127570,7,172248,SanityCheckTesting,FlashingAnalysis,2023-07-07T20:39:24+02:00,PASSED,"[{'key': 'TBC', 'value': 'Diagnose.tbc'}, {'key': 'TCF', 'value': 'diagnoseconfiguration.tcf'}]","[{'key': 'isTestCase', 'value': ['True'], 'values': ['True']}, {'key': 'isStimulationPackage', 'value': ['False'], 'values': ['False']}, {'key': 'isAnalysisPackage', 'value': ['False'], 'values': ['False']}]","[{'key': 'TBC_TOOL_E_SYS', 'value': '23.4.2 (local)', 'values': ['23.4.2 (local)']}, {'key': 'TBC_TOOL_EDIABAS', 'value': '7.5.4 (local)', 'values': ['7.5.4 (local)']}, {'key': 'TBC_TOOL_SERIAL', 'value': '2022.4.0 (local)', 'values': ['2022.4.0 (local)']}, {'key': 'TCF_HOSTNAME', 'value': 'FMUC1039639', 'values': ['FMUC1039639']}, {'key': 'TCF_SGBD_ZGW', 'value': 'IPB_APP2', 'values': ['IPB_APP2']}, {'key': 'TCF_SGBD_VERSION_ZGW', 'value': '0.014', 'values': ['0.014']}, {'key': 'TCF_SGBD_app_dummy', 'value': 'IPB_APP1', 'values': ['IPB_APP1']}, {'key': 'TCF_SGBD_VERSION_app_dummy', 'value': '0.008', 'values': ['0.008']}, {'key': 'FA', 'value': ""'C:\\Data\\FA\\NA05.xml'"", 'values': [""'C:\\Data\\FA\\NA05.xml'""]}, {'key': 'GenerateTal', 'value': 'False', 'values': ['False']}, {'key': 'PDX', 'value': ""'C:\\PDX\\IPB__01__NA05.pdx'"", 'values': [""'C:\\PDX\\IPB__01__NA05.pdx'""]}, {'key': 'SanityType', 'value': ""'PR'"", 'values': [""'PR'""]}, {'key': 'TT_PLAYBOOK_SECTION', 'value': ""'EXECUTION'"", 'values': [""'EXECUTION'""]}, {'key': 'TT_TASK_ID', 'value': '268176', 'values': ['268176']}, {'key': 'URL', 'value': ""'tcp://169.254.254.0:13400'"", 'values': [""'tcp://169.254.254.0:13400'""]}, {'key': 'pdxPath', 'value': ""'ipbasis-build-artifacts-local/check/pull/15912/20230706T184301/artifacts.zip'"", 'values': [""'ipbasis-build-artifacts-local/check/pull/15912/20230706T184301/artifacts.zip'""]}, {'key': 'prNumber', 'value': ""'15912'"", 'values': [""'15912'""]}, {'key': 'project_name', 'value': ""'NA05_IPB__01__NA05'"", 'values': [""'NA05_IPB__01__NA05'""]}, {'key': 'vehicle_info', 'value': ""'NA05'"", 'values': [""'NA05'""]}, {'key': 'SWKVersion', 'value': 'SWK_20191213', 'values': ['SWK_20191213']}]",[],[],[],,,"[{'id': 24939537, 'filename': '2023-07-07_203939.zip', 'relPath': '', 'uploadDate': '2023-07-07T20:39:46.018+02:00', 'downloadUrl': 'https://tg1.tg-prod.bmwgroup.net/api/archive/download?hash=65B2FE3ADDCFFF6621D1FA662BE2570B&archiveConfigId=473&filename=2023-07-07_203939.zip', 'fileSize': 15806856, 'fileHash': '65B2FE3ADDCFFF6621D1FA662BE2570B'}, {'id': 24939533, 'filename': 'SanityCheckTesting.trf', 'relPath': '', 'uploadDate': '2023-07-07T20:39:45.501+02:00', 'downloadUrl': 'https://tg1.tg-prod.bmwgroup.net/api/archive/download?hash=B7561BDD039A5364E23818C90A2D07C4&archiveConfigId=473&filename=SanityCheckTesting.trf', 'fileSize': 962560, 'fileHash': 'B7561BDD039A5364E23818C90A2D07C4'}]",10,[],[],[],[]
3,8128925,7,172322,SanityCheckTesting,Prepare,2023-07-07T23:06:20+02:00,PASSED,"[{'key': 'TBC', 'value': 'Diagnose.tbc'}, {'key': 'TCF', 'value': 'diagnoseconfiguration.tcf'}]","[{'key': 'isTestCase', 'value': ['False'], 'values': ['False']}, {'key': 'isStimulationPackage', 'value': ['False'], 'values': ['False']}, {'key': 'isAnalysisPackage', 'value': ['False'], 'values': ['False']}]","[{'key': 'TBC_TOOL_E_SYS', 'value': '23.4.2 (local)', 'values': ['23.4.2 (local)']}, {'key': 'TBC_TOOL_EDIABAS', 'value': '7.5.4 (local)', 'values': ['7.5.4 (local)']}, {'key': 'TBC_TOOL_SERIAL', 'value': '2022.4.2 (local)', 'values': ['2022.4.2 (local)']}, {'key': 'TCF_HOSTNAME', 'value': 'FMUC895053', 'values': ['FMUC895053']}, {'key': 'TCF_SGBD_ZGW', 'value': 'IPB_APP2', 'values': ['IPB_APP2']}, {'key': 'TCF_SGBD_VERSION_ZGW', 'value': '0.014', 'values': ['0.014']}, {'key': 'TCF_SGBD_app_dummy', 'value': 'IPB_APP1', 'values': ['IPB_APP1']}, {'key': 'TCF_SGBD_VERSION_app_dummy', 'value': '0.008', 'values': ['0.008']}, {'key': 'FA', 'value': ""'C:\\Data\\FA\\NA05.xml'"", 'values': [""'C:\\Data\\FA\\NA05.xml'""]}, {'key': 'GenerateTal', 'value': 'False', 'values': ['False']}, {'key': 'PDX', 'value': ""'C:\\PDX\\IPB__01__NA05.pdx'"", 'values': [""'C:\\PDX\\IPB__01__NA05.pdx'""]}, {'key': 'SanityType', 'value': ""'PR'"", 'values': [""'PR'""]}, {'key': 'TT_PLAYBOOK_SECTION', 'value': ""'EXECUTION'"", 'values': [""'EXECUTION'""]}, {'key': 'TT_TASK_ID', 'value': '268388', 'values': ['268388']}, {'key': 'URL', 'value': ""'tcp://169.254.254.0:13400'"", 'values': [""'tcp://169.254.254.0:13400'""]}, {'key': 'pdxPath', 'value': ""'ipbasis-build-artifacts-local/check/pull/15745/20230707T092606/artifacts.zip'"", 'values': [""'ipbasis-build-artifacts-local/check/pull/15745/20230707T092606/artifacts.zip'""]}, {'key': 'prNumber', 'value': ""'15745'"", 'values': [""'15745'""]}, {'key': 'project_name', 'value': ""'NA05_IPB__01__NA05'"", 'values': [""'NA05_IPB__01__NA05'""]}, {'key': 'vehicle_info', 'value': ""'NA05'"", 'values': [""'NA05'""]}, {'key': 'SWKVersion', 'value': 'SWK_20191213', 'values': ['SWK_20191213']}]",[],[],[],,,"[{'id': 24941322, 'filename': '2023-07-07_232142.zip', 'relPath': '', 'uploadDate': '2023-07-07T23:21:46.908+02:00', 'downloadUrl': 'https://tg1.tg-prod.bmwgroup.net/api/archive/download?hash=54012B611243EC952A35A229AD2AB2BB&archiveConfigId=473&filename=2023-07-07_232142.zip', 'fileSize': 15663960, 'fileHash': '54012B611243EC952A35A229AD2AB2BB'}, {'id': 24941316, 'filename': 'SanityCheckTesting.trf', 'relPath': '', 'uploadDate': '2023-07-07T23:21:46.562+02:00', 'downloadUrl': 'https://tg1.tg-prod.bmwgroup.net/api/archive/download?hash=81DD5DFF5DC423B2A5F588B1E816D126&archiveConfigId=473&filename=SanityCheckTesting.trf', 'fileSize': 962560, 'fileHash': '81DD5DFF5DC423B2A5F588B1E816D126'}]",43,[],[],[],[]
4,8128927,7,172322,SanityCheckTesting,TC_Flashing,2023-07-07T23:14:51+02:00,PASSED,"[{'key': 'TBC', 'value': 'Diagnose.tbc'}, {'key': 'TCF', 'value': 'diagnoseconfiguration.tcf'}]","[{'key': 'isTestCase', 'value': ['True'], 'values': ['True']}, {'key': 'isStimulationPackage', 'value': ['False'], 'values': ['False']}, {'key': 'isAnalysisPackage', 'value': ['False'], 'values': ['False']}]","[{'key': 'TBC_TOOL_E_SYS', 'value': '23.4.2 (local)', 'values': ['23.4.2 (local)']}, {'key': 'TBC_TOOL_EDIABAS', 'value': '7.5.4 (local)', 'values': ['7.5.4 (local)']}, {'key': 'TBC_TOOL_SERIAL', 'value': '2022.4.2 (local)', 'values': ['2022.4.2 (local)']}, {'key': 'TCF_HOSTNAME', 'value': 'FMUC895053', 'values': ['FMUC895053']}, {'key': 'TCF_SGBD_ZGW', 'value': 'IPB_APP2', 'values': ['IPB_APP2']}, {'key': 'TCF_SGBD_VERSION_ZGW', 'value': '0.014', 'values': ['0.014']}, {'key': 'TCF_SGBD_app_dummy', 'value': 'IPB_APP1', 'values': ['IPB_APP1']}, {'key': 'TCF_SGBD_VERSION_app_dummy', 'value': '0.008', 'values': ['0.008']}, {'key': 'FA', 'value': ""'C:\\Data\\FA\\NA05.xml'"", 'values': [""'C:\\Data\\FA\\NA05.xml'""]}, {'key': 'GenerateTal', 'value': 'False', 'values': ['False']}, {'key': 'PDX', 'value': ""'C:\\PDX\\IPB__01__NA05.pdx'"", 'values': [""'C:\\PDX\\IPB__01__NA05.pdx'""]}, {'key': 'SanityType', 'value': ""'PR'"", 'values': [""'PR'""]}, {'key': 'TT_PLAYBOOK_SECTION', 'value': ""'EXECUTION'"", 'values': [""'EXECUTION'""]}, {'key': 'TT_TASK_ID', 'value': '268388', 'values': ['268388']}, {'key': 'URL', 'value': ""'tcp://169.254.254.0:13400'"", 'values': [""'tcp://169.254.254.0:13400'""]}, {'key': 'pdxPath', 'value': ""'ipbasis-build-artifacts-local/check/pull/15745/20230707T092606/artifacts.zip'"", 'values': [""'ipbasis-build-artifacts-local/check/pull/15745/20230707T092606/artifacts.zip'""]}, {'key': 'prNumber', 'value': ""'15745'"", 'values': [""'15745'""]}, {'key': 'project_name', 'value': ""'NA05_IPB__01__NA05'"", 'values': [""'NA05_IPB__01__NA05'""]}, {'key': 'vehicle_info', 'value': ""'NA05'"", 'values': [""'NA05'""]}, {'key': 'SWKVersion', 'value': 'SWK_20191213', 'values': ['SWK_20191213']}]","[{'name': 'PDX_Import', 'value': '0', 'direction': 'OUT'}, {'name': 'connectionSuccess', 'value': '0', 'direction': 'OUT'}, {'name': 'Finished', 'value': 'True', 'direction': 'OUT'}, {'name': 'PDXCheck', 'value': ""'# function...'"", 'direction': 'OUT'}, {'name': 'PDX_Import_OK', 'value': 'True', 'direction': 'OUT'}, {'name': 'FlashCheck', 'value': ""'# function...'"", 'direction': 'OUT'}, {'name': 'FlashSuccess', 'value': 'True', 'direction': 'OUT'}, {'name': 'STATUS_ZUSTAND', 'value': '[[98, 37, 49, 7]]', 'direction': 'OUT'}, {'name': 'Zustand_PAD', 'value': 'True', 'direction': 'OUT'}]","[{'name': 'PDX_Import', 'value': '0', 'direction': 'OUT'}, {'name': 'connectionSuccess', 'value': '0', 'direction': 'OUT'}, {'name': 'Finished', 'value': 'True', 'direction': 'OUT'}, {'name': 'PDXCheck', 'value': ""'# function...'"", 'direction': 'OUT'}, {'name': 'PDX_Import_OK', 'value': 'True', 'direction': 'OUT'}, {'name': 'FlashCheck', 'value': ""'# function...'"", 'direction': 'OUT'}, {'name': 'FlashSuccess', 'value': 'True', 'direction': 'OUT'}, {'name': 'STATUS_ZUSTAND', 'value': '[[98, 37, 49, 7]]', 'direction': 'OUT'}, {'name': 'Zustand_PAD', 'value': 'True', 'direction': 'OUT'}]",[],,,"[{'id': 24941326, 'filename': '2023-07-07_232142.zip', 'relPath': '', 'uploadDate': '2023-07-07T23:21:47.343+02:00', 'downloadUrl': 'https://tg1.tg-prod.bmwgroup.net/api/archive/download?hash=54012B611243EC952A35A229AD2AB2BB&archiveConfigId=473&filename=2023-07-07_232142.zip', 'fileSize': 15663960, 'fileHash': '54012B611243EC952A35A229AD2AB2BB'}, {'id': 24941318, 'filename': 'SanityCheckTesting.trf', 'relPath': '', 'uploadDate': '2023-07-07T23:21:46.725+02:00', 'downloadUrl': 'https://tg1.tg-prod.bmwgroup.net/api/archive/download?hash=81DD5DFF5DC423B2A5F588B1E816D126&archiveConfigId=473&filename=SanityCheckTesting.trf', 'fileSize': 962560, 'fileHash': '81DD5DFF5DC423B2A5F588B1E816D126'}]",353,[],"[{'name': 'Precondition', 'verdict': 'NONE', 'expectedResult': '', 'dType': 'TestStep'}]","[{'name': 'Action', 'verdict': 'PASSED', 'expectedResult': '', 'dType': 'TestStep'}]","[{'name': 'Postcondition', 'verdict': 'NONE', 'expectedResult': '', 'dType': 'TestStep'}]"
5,8128928,7,172322,SanityCheckTesting,TC_Smoke,2023-07-07T23:21:04+02:00,PASSED,"[{'key': 'TBC', 'value': 'Diagnose.tbc'}, {'key': 'TCF', 'value': 'diagnoseconfiguration.tcf'}]","[{'key': 'isTestCase', 'value': ['True'], 'values': ['True']}, {'key': 'isStimulationPackage', 'value': ['False'], 'values': ['False']}, {'key': 'isAnalysisPackage', 'value': ['False'], 'values': ['False']}]","[{'key': 'TBC_TOOL_E_SYS', 'value': '23.4.2 (local)', 'values': ['23.4.2 (local)']}, {'key': 'TBC_TOOL_EDIABAS', 'value': '7.5.4 (local)', 'values': ['7.5.4 (local)']}, {'key': 'TBC_TOOL_SERIAL', 'value': '2022.4.2 (local)', 'values': ['2022.4.2 (local)']}, {'key': 'TCF_HOSTNAME', 'value': 'FMUC895053', 'values': ['FMUC895053']}, {'key': 'TCF_SGBD_ZGW', 'value': 'IPB_APP2', 'values': ['IPB_APP2']}, {'key': 'TCF_SGBD_VERSION_ZGW', 'value': '0.014', 'values': ['0.014']}, {'key': 'TCF_SGBD_app_dummy', 'value': 'IPB_APP1', 'values': ['IPB_APP1']}, {'key': 'TCF_SGBD_VERSION_app_dummy', 'value': '0.008', 'values': ['0.008']}, {'key': 'FA', 'value': ""'C:\\Data\\FA\\NA05.xml'"", 'values': [""'C:\\Data\\FA\\NA05.xml'""]}, {'key': 'GenerateTal', 'value': 'False', 'values': ['False']}, {'key': 'PDX', 'value': ""'C:\\PDX\\IPB__01__NA05.pdx'"", 'values': [""'C:\\PDX\\IPB__01__NA05.pdx'""]}, {'key': 'SanityType', 'value': ""'PR'"", 'values': [""'PR'""]}, {'key': 'TT_PLAYBOOK_SECTION', 'value': ""'EXECUTION'"", 'values': [""'EXECUTION'""]}, {'key': 'TT_TASK_ID', 'value': '268388', 'values': ['268388']}, {'key': 'URL', 'value': ""'tcp://169.254.254.0:13400'"", 'values': [""'tcp://169.254.254.0:13400'""]}, {'key': 'pdxPath', 'value': ""'ipbasis-build-artifacts-local/check/pull/15745/20230707T092606/artifacts.zip'"", 'values': [""'ipbasis-build-artifacts-local/check/pull/15745/20230707T092606/artifacts.zip'""]}, {'key': 'prNumber', 'value': ""'15745'"", 'values': [""'15745'""]}, {'key': 'project_name', 'value': ""'NA05_IPB__01__NA05'"", 'values': [""'NA05_IPB__01__NA05'""]}, {'key': 'vehicle_info', 'value': ""'NA05'"", 'values': [""'NA05'""]}, {'key': 'SWKVersion', 'value': 'SWK_20191213', 'values': ['SWK_20191213']}]",[],[],[],,,"[{'id': 24941324, 'filename': '2023-07-07_232142.zip', 'relPath': '', 'uploadDate': '2023-07-07T23:21:47.276+02:00', 'downloadUrl': 'https://tg1.tg-prod.bmwgroup.net/api/archive/download?hash=54012B611243EC952A35A229AD2AB2BB&archiveConfigId=473&filename=2023-07-07_232142.zip', 'fileSize': 15663960, 'fileHash': '54012B611243EC952A35A229AD2AB2BB'}, {'id': 24941319, 'filename': 'SanityCheckTesting.trf', 'relPath': '', 'uploadDate': '2023-07-07T23:21:46.754+02:00', 'downloadUrl': 'https://tg1.tg-prod.bmwgroup.net/api/archive/download?hash=81DD5DFF5DC423B2A5F588B1E816D126&archiveConfigId=473&filename=SanityCheckTesting.trf', 'fileSize': 962560, 'fileHash': '81DD5DFF5DC423B2A5F588B1E816D126'}]",20,[],"[{'name': 'Precondition', 'verdict': 'NONE', 'expectedResult': '', 'dType': 'TestStep'}]","[{'name': 'Action', 'verdict': 'PASSED', 'expectedResult': '', 'dType': 'TestStep'}]","[{'name': 'Postcondition', 'verdict': 'NONE', 'expectedResult': '', 'dType': 'TestStep'}]"
6,8128929,7,172322,SanityCheckTesting,UT_CopyReport,2023-07-07T23:21:24+02:00,PASSED,"[{'key': 'TBC', 'value': 'Diagnose.tbc'}, {'key': 'TCF', 'value': 'diagnoseconfiguration.tcf'}]","[{'key': 'isTestCase', 'value': ['False'], 'values': ['False']}, {'key': 'isStimulationPackage', 'value': ['False'], 'values': ['False']}, {'key': 'isAnalysisPackage', 'value': ['False'], 'values': ['False']}]","[{'key': 'TBC_TOOL_E_SYS', 'value': '23.4.2 (local)', 'values': ['23.4.2 (local)']}, {'key': 'TBC_TOOL_EDIABAS', 'value': '7.5.4 (local)', 'values': ['7.5.4 (local)']}, {'key': 'TBC_TOOL_SERIAL', 'value': '2022.4.2 (local)', 'values': ['2022.4.2 (local)']}, {'key': 'TCF_HOSTNAME', 'value': 'FMUC895053', 'values': ['FMUC895053']}, {'key': 'TCF_SGBD_ZGW', 'value': 'IPB_APP2', 'values': ['IPB_APP2']}, {'key': 'TCF_SGBD_VERSION_ZGW', 'value': '0.014', 'values': ['0.014']}, {'key': 'TCF_SGBD_app_dummy', 'value': 'IPB_APP1', 'values': ['IPB_APP1']}, {'key': 'TCF_SGBD_VERSION_app_dummy', 'value': '0.008', 'values': ['0.008']}, {'key': 'FA', 'value': ""'C:\\Data\\FA\\NA05.xml'"", 'values': [""'C:\\Data\\FA\\NA05.xml'""]}, {'key': 'GenerateTal', 'value': 'False', 'values': ['False']}, {'key': 'PDX', 'value': ""'C:\\PDX\\IPB__01__NA05.pdx'"", 'values': [""'C:\\PDX\\IPB__01__NA05.pdx'""]}, {'key': 'SanityType', 'value': ""'PR'"", 'values': [""'PR'""]}, {'key': 'TT_PLAYBOOK_SECTION', 'value': ""'EXECUTION'"", 'values': [""'EXECUTION'""]}, {'key': 'TT_TASK_ID', 'value': '268388', 'values': ['268388']}, {'key': 'URL', 'value': ""'tcp://169.254.254.0:13400'"", 'values': [""'tcp://169.254.254.0:13400'""]}, {'key': 'pdxPath', 'value': ""'ipbasis-build-artifacts-local/check/pull/15745/20230707T092606/artifacts.zip'"", 'values': [""'ipbasis-build-artifacts-local/check/pull/15745/20230707T092606/artifacts.zip'""]}, {'key': 'prNumber', 'value': ""'15745'"", 'values': [""'15745'""]}, {'key': 'project_name', 'value': ""'NA05_IPB__01__NA05'"", 'values': [""'NA05_IPB__01__NA05'""]}, {'key': 'vehicle_info', 'value': ""'NA05'"", 'values': [""'NA05'""]}, {'key': 'SWKVersion', 'value': 'SWK_20191213', 'values': ['SWK_20191213']}]",[],[],[],,,"[{'id': 24941327, 'filename': '2023-07-07_232142.zip', 'relPath': '', 'uploadDate': '2023-07-07T23:21:47.374+02:00', 'downloadUrl': 'https://tg1.tg-prod.bmwgroup.net/api/archive/download?hash=54012B611243EC952A35A229AD2AB2BB&archiveConfigId=473&filename=2023-07-07_232142.zip', 'fileSize': 15663960, 'fileHash': '54012B611243EC952A35A229AD2AB2BB'}, {'id': 24941320, 'filename': 'SanityCheckTesting.trf', 'relPath': '', 'uploadDate': '2023-07-07T23:21:46.782+02:00', 'downloadUrl': 'https://tg1.tg-prod.bmwgroup.net/api/archive/download?hash=81DD5DFF5DC423B2A5F588B1E816D126&archiveConfigId=473&filename=SanityCheckTesting.trf', 'fileSize': 962560, 'fileHash': '81DD5DFF5DC423B2A5F588B1E816D126'}]",0,[],[],[],[]
